measure,location,sex,age,cause,metric,year,val,upper,lower
YLLs (Years of Life Lost),Nigeria,Both,All ages,Diabetes mellitus,Number,2019,713049.9959519857,916978.6627313388,550520.8131534307
YLLs (Years of Life Lost),Japan,Both,All ages,Measles,Number,2017,45.612923283202335,53.22827682204653,36.28599303575618
YLLs (Years of Life Lost),Japan,Both,All ages,Malaria,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Egypt,Both,All ages,Stroke,Number,2018,1675818.8323549451,1891581.516635853,1497894.0126745107
YLLs (Years of Life Lost),Egypt,Both,All ages,Rheumatoid arthritis,Number,2018,1130.341568645846,1361.9944942726008,904.0701872499667
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Tuberculosis,Number,2019,1206933.6550164535,1411212.12614195,1046687.0164116874
YLLs (Years of Life Lost),India,Both,All ages,Stroke,Number,2018,17675323.193499267,19273492.98459855,16327578.080162719
YLLs (Years of Life Lost),Pakistan,Both,All ages,Asthma,Number,2017,380914.5368439625,688487.3598977481,259608.2951909429
YLLs (Years of Life Lost),India,Both,All ages,Stroke,Number,2021,18120324.021853253,20062950.55293448,16190527.369789198
YLLs (Years of Life Lost),Egypt,Both,All ages,Asthma,Number,2018,81957.30034797815,90571.67891397268,73660.38143976875
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Diabetes mellitus,Number,2018,348793.4040175337,397480.7786399291,304100.07285761414
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Acute hepatitis,Number,2020,11980.841738082785,16290.857507679711,8776.91942814352
YLLs (Years of Life Lost),Pakistan,Both,All ages,Acute hepatitis,Number,2017,432694.65099113714,573695.8648197146,316116.47186537576
YLLs (Years of Life Lost),Pakistan,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Pakistan,Both,All ages,Acute hepatitis,Number,2020,370795.0475373026,504103.5870148591,260399.03312196984
YLLs (Years of Life Lost),Congo,Both,All ages,Acute hepatitis,Number,2019,2083.241059521145,3972.856862083788,827.2993434725713
YLLs (Years of Life Lost),Pakistan,Both,All ages,Tuberculosis,Number,2019,2942829.782137728,3710319.8792188326,2158452.9161325977
YLLs (Years of Life Lost),Pakistan,Both,All ages,Measles,Number,2019,183344.76200536662,417330.78013897076,55243.85369475368
YLLs (Years of Life Lost),China,Both,All ages,Acute hepatitis,Number,2021,95457.17331992231,124558.67647160152,73827.5920247195
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Acute hepatitis,Number,2021,11768.99580914485,16201.504649688353,8646.555351314462
YLLs (Years of Life Lost),Pakistan,Both,All ages,Diabetes mellitus,Number,2020,1191559.6490507633,1474006.8945941336,947869.2607034531
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Diabetes mellitus,Number,2020,667180.1200165218,822832.5211079898,536876.1413125328
YLLs (Years of Life Lost),Pakistan,Both,All ages,Diabetes mellitus,Number,2017,1077330.4861503837,1317559.3471581894,861812.9074117946
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Tuberculosis,Number,2019,542147.7354375484,716374.7482114658,416367.76233910234
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Measles,Number,2019,173229.1646274917,415374.33528636297,52409.90934671602
YLLs (Years of Life Lost),Pakistan,Both,All ages,Acute hepatitis,Number,2018,416024.9004134607,564396.4479232297,302717.35570299305
YLLs (Years of Life Lost),Congo,Both,All ages,Diabetes mellitus,Number,2019,39391.26357759469,51383.77982365755,30420.48918119166
YLLs (Years of Life Lost),Pakistan,Both,All ages,Acute hepatitis,Number,2021,357092.95823198603,505388.58601686585,253760.40169498042
YLLs (Years of Life Lost),China,Both,All ages,Diabetes mellitus,Number,2021,3741947.498457079,4479778.168836003,3082342.4210568713
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Diabetes mellitus,Number,2021,685606.6771521651,850976.2500041897,543754.7997592264
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Tuberculosis,Number,2018,1059729.3977524026,1280704.289384376,868240.384641367
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Stroke,Number,2019,705112.5422926651,837349.3101033206,577534.3385468307
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Asthma,Number,2019,115635.80966665618,152419.6474204923,91902.44271984123
YLLs (Years of Life Lost),Japan,Both,All ages,Asthma,Number,2017,24658.17180097358,26927.55256880076,20518.28829822492
YLLs (Years of Life Lost),Congo,Both,All ages,Tuberculosis,Number,2020,78160.2874184334,119372.3764538657,46897.871875057404
YLLs (Years of Life Lost),Nigeria,Both,All ages,Asthma,Number,2017,213320.75634899753,270949.52288728545,169021.83644130165
YLLs (Years of Life Lost),India,Both,All ages,Measles,Number,2017,1724615.8418557402,3739206.5852707336,584120.0833107181
YLLs (Years of Life Lost),India,Both,All ages,Malaria,Number,2017,1561459.8388596915,2718320.7643748545,797587.6834043697
YLLs (Years of Life Lost),Indonesia,Both,All ages,Tuberculosis,Number,2018,3095184.5374462972,3654796.2943667006,2589985.3642575564
YLLs (Years of Life Lost),Egypt,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),India,Both,All ages,Asthma,Number,2017,4874373.614843455,7268559.898845262,3513403.5743360547
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Stroke,Number,2019,3408747.849475067,3994636.9548120354,2799940.2378470697
YLLs (Years of Life Lost),Indonesia,Both,All ages,Acute hepatitis,Number,2018,200904.57097885024,251207.71510255666,161956.9878086862
YLLs (Years of Life Lost),India,Both,All ages,Rheumatoid arthritis,Number,2017,135879.22446634495,203645.09041567033,100316.30212801443
YLLs (Years of Life Lost),China,Both,All ages,Measles,Number,2020,305.1194124094126,465.1382351100261,190.2156576073716
YLLs (Years of Life Lost),China,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Stroke,Number,2018,3520657.76211522,4275522.8460784145,2928577.872418066
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2018,12207.013044667725,18410.70826742863,8096.303037132413
YLLs (Years of Life Lost),Nigeria,Both,All ages,Rheumatoid arthritis,Number,2019,40.11649154797643,72.58208794462561,23.64780036798958
YLLs (Years of Life Lost),Japan,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Pakistan,Both,All ages,Stroke,Number,2019,2530767.487751379,3096682.866781635,2078581.0348779156
YLLs (Years of Life Lost),Congo,Both,All ages,Measles,Number,2020,1913.2740934145236,3762.605609447089,826.7788050312761
YLLs (Years of Life Lost),Congo,Both,All ages,Malaria,Number,2020,154444.11439956978,292498.5216686837,58771.34430782932
YLLs (Years of Life Lost),Pakistan,Both,All ages,Diabetes mellitus,Number,2021,1221991.272630353,1540243.9831513143,960932.5731454912
YLLs (Years of Life Lost),Japan,Both,All ages,Rheumatoid arthritis,Number,2017,29207.887562616987,31597.706604422696,25002.09123679458
YLLs (Years of Life Lost),Nigeria,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),China,Both,All ages,Asthma,Number,2020,480488.43267828843,579996.1765960488,387801.269031959
YLLs (Years of Life Lost),Bangladesh,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Congo,Both,All ages,Asthma,Number,2020,10181.361541935536,14999.461247191975,6952.189972914248
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Measles,Number,2017,11917.523892841995,27787.174420330062,3730.0298024525177
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Malaria,Number,2017,1502.4715775221177,2725.445551547031,671.5604390893468
YLLs (Years of Life Lost),Egypt,Both,All ages,Diabetes mellitus,Number,2021,699181.9152033917,850636.1223306393,563130.4037999939
YLLs (Years of Life Lost),Congo,Both,All ages,Stroke,Number,2020,74331.46860047788,96149.25382248408,55392.44413177767
YLLs (Years of Life Lost),India,Both,All ages,Measles,Number,2019,493635.9365158995,1112305.4573752505,151972.7248667205
YLLs (Years of Life Lost),India,Both,All ages,Malaria,Number,2019,902321.3529065556,1334862.4789251897,628282.6226865844
YLLs (Years of Life Lost),Indonesia,Both,All ages,Stroke,Number,2018,9295320.338136213,10887627.359867534,7847670.811762348
YLLs (Years of Life Lost),Japan,Both,All ages,Measles,Number,2018,39.269560578471825,46.295578395213866,30.498631033048586
YLLs (Years of Life Lost),Japan,Both,All ages,Malaria,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,Diabetes mellitus,Number,2018,1490553.246832078,1754468.7090181115,1225111.6503249116
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Tuberculosis,Number,2018,1242235.9944590598,1446222.0589508626,1076938.3313773584
YLLs (Years of Life Lost),Indonesia,Both,All ages,Rheumatoid arthritis,Number,2018,5089.415542632746,7003.287871384698,2310.620205309325
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Tuberculosis,Number,2017,566352.9093254863,722181.1521816351,446348.9413232156
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Measles,Number,2018,26631.056139880184,59834.366486691615,8311.691498598111
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Malaria,Number,2018,72255.70170438157,186831.5094606188,13361.182310304854
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Measles,Number,2018,153526.77766734536,367596.57286441437,45319.52688572952
YLLs (Years of Life Lost),Indonesia,Both,All ages,Acute hepatitis,Number,2020,197266.99491243143,249582.06317308024,159842.2791778304
YLLs (Years of Life Lost),Japan,Both,All ages,Tuberculosis,Number,2019,45994.20703793969,50498.05488342857,37898.51950298213
YLLs (Years of Life Lost),Congo,Both,All ages,Rheumatoid arthritis,Number,2020,25.602523600847633,319.4831357780254,6.551129768704329
YLLs (Years of Life Lost),Nigeria,Both,All ages,Tuberculosis,Number,2019,2386624.5014588204,3137057.937791981,1630891.4860095682
YLLs (Years of Life Lost),Ethiopia,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Asthma,Number,2017,152634.85529591356,192595.03046484792,115082.56532991964
YLLs (Years of Life Lost),Japan,Both,All ages,Stroke,Number,2019,1921030.2812000883,2092290.9841985935,1613015.4758665988
YLLs (Years of Life Lost),Viet Nam,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Japan,Both,All ages,Asthma,Number,2018,23704.42470346212,25977.189337442167,19678.46494841451
YLLs (Years of Life Lost),Congo,Both,All ages,Acute hepatitis,Number,2017,2205.827719140145,4067.19514106771,876.4182442812047
YLLs (Years of Life Lost),China,Both,All ages,COVID-19,Number,2020,593394.3069058092,3066570.422128141,133645.9089094208
YLLs (Years of Life Lost),Pakistan,Both,All ages,Asthma,Number,2019,380842.5762345601,689586.1648426646,265033.0495818161
YLLs (Years of Life Lost),Congo,Both,All ages,Diabetes mellitus,Number,2017,36590.05432669649,47195.67935484728,27829.28358322342
YLLs (Years of Life Lost),India,Both,All ages,Asthma,Number,2019,4951571.651921744,7565810.711047739,3580263.8856186983
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Stroke,Number,2017,3295968.2862740397,3823585.7515415223,2746269.917821314
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Stroke,Number,2018,690145.2854487227,806915.0473671647,569790.570643283
YLLs (Years of Life Lost),Congo,Both,All ages,Acute hepatitis,Number,2021,1877.4389445390068,3464.830861147632,759.1997174496457
YLLs (Years of Life Lost),Pakistan,Both,All ages,Malaria,Number,2017,490330.55388392246,1138547.1957524747,71474.97234292241
YLLs (Years of Life Lost),Congo,Both,All ages,Diabetes mellitus,Number,2021,42219.78258642872,55500.948290333916,32577.170108971797
YLLs (Years of Life Lost),Congo,Both,All ages,COVID-19,Number,2020,125036.42019762807,140456.47797642148,99237.24889527904
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Asthma,Number,2018,332913.0561912331,507006.26592856436,215175.5065250777
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Asthma,Number,2018,115322.06633888015,150252.36017167618,91526.65959610487
YLLs (Years of Life Lost),Ethiopia,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Nigeria,Both,All ages,Measles,Number,2019,589719.4027970785,1393975.7047014998,183648.6410629858
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Malaria,Number,2019,333358.5726813539,667045.2214029051,121214.38053970285
YLLs (Years of Life Lost),Indonesia,Both,All ages,Tuberculosis,Number,2020,2935616.620794638,3529050.566240603,2459710.2826360785
YLLs (Years of Life Lost),Indonesia,Both,All ages,Stroke,Number,2020,9712743.329848204,11359576.163305392,8103521.821866518
YLLs (Years of Life Lost),Indonesia,Both,All ages,Rheumatoid arthritis,Number,2020,5434.796767898974,7550.945910094861,2303.900818836985
YLLs (Years of Life Lost),India,Both,All ages,Acute hepatitis,Number,2018,2400095.1858010185,3258473.202958718,1792719.2077591573
YLLs (Years of Life Lost),India,Both,All ages,Diabetes mellitus,Number,2018,7153107.463461227,7695136.137479391,6585687.0819791565
YLLs (Years of Life Lost),Egypt,Both,All ages,Measles,Number,2020,4006.6423987932835,9633.370031407057,1328.680279536474
YLLs (Years of Life Lost),Egypt,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
YLLs (Years of Life Lost),Pakistan,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Egypt,Both,All ages,Asthma,Number,2020,81713.21693483305,95088.39731875015,70557.36256160794
YLLs (Years of Life Lost),China,Both,All ages,Tuberculosis,Number,2017,1180302.944628976,1422949.974520819,988231.7768316834
YLLs (Years of Life Lost),Pakistan,Both,All ages,Tuberculosis,Number,2018,3032405.355652506,3782961.253119403,2188849.2002827046
YLLs (Years of Life Lost),Pakistan,Both,All ages,Measles,Number,2018,152177.23856192184,366344.584489633,47338.44412895769
YLLs (Years of Life Lost),China,Both,All ages,Stroke,Number,2017,44998509.329435855,52053196.62085581,39098890.65507777
YLLs (Years of Life Lost),Egypt,Both,All ages,COVID-19,Number,2020,2054700.5173886172,2715809.4065623707,1419099.291916318
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2019,188.73957267822928,1976.7447135972752,56.84415522184172
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Diabetes mellitus,Number,2018,722315.364983379,878594.0891025066,583231.3416385466
YLLs (Years of Life Lost),Nigeria,Both,All ages,Stroke,Number,2019,1774142.617526899,2284013.6684305486,1378539.6627256395
YLLs (Years of Life Lost),Nigeria,Both,All ages,Asthma,Number,2019,209784.62524839112,278244.8721272877,160601.2543489547
YLLs (Years of Life Lost),India,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Bangladesh,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,Diabetes mellitus,Number,2020,1601016.1122617933,1895031.2838738887,1304023.5419553942
YLLs (Years of Life Lost),India,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),India,Both,All ages,Rheumatoid arthritis,Number,2019,146424.10775268523,219703.20572667735,107848.1668282534
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2017,3371.0584432923374,4668.523906665572,1897.4015402520256
YLLs (Years of Life Lost),Japan,Both,All ages,Tuberculosis,Number,2018,47339.07731026399,51744.81970474879,39229.304096451604
YLLs (Years of Life Lost),Japan,Both,All ages,Stroke,Number,2018,1914465.5726080204,2083029.9486007348,1609569.5496383929
YLLs (Years of Life Lost),Japan,Both,All ages,Measles,Number,2019,46.457891609999926,55.62278614383479,35.55261391260657
YLLs (Years of Life Lost),Japan,Both,All ages,Malaria,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Japan,Both,All ages,Asthma,Number,2019,22533.33138598493,24717.89060883812,18582.302227830107
YLLs (Years of Life Lost),Nigeria,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2018,182.96673194195984,2004.4191786341435,53.84772950732389
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Tuberculosis,Number,2021,1150565.4537463177,1371635.0010429784,985435.219801978
YLLs (Years of Life Lost),Pakistan,Both,All ages,Stroke,Number,2018,2492173.8103531958,3015561.824753491,2036187.5059672287
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Measles,Number,2021,125284.87779691364,220171.303793446,64389.64753650653
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Stroke,Number,2021,740207.6309735749,879195.9044574001,609208.5181191389
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Tuberculosis,Number,2020,983984.2781233673,1224688.3706595148,781360.2070145245
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Asthma,Number,2021,115477.67373393055,154549.32191400955,89834.53626259105
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Rheumatoid arthritis,Number,2019,3504.5877673609893,4761.046882742762,1940.5575755052969
YLLs (Years of Life Lost),China,Both,All ages,Measles,Number,2017,439.1816819281362,647.4984317696526,289.5672647964927
YLLs (Years of Life Lost),China,Both,All ages,Malaria,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Stroke,Number,2021,3733430.989020661,4626626.320275838,3001830.208876434
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2021,13466.272617776835,20638.53471489497,8572.307411641676
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Asthma,Number,2021,333257.5855055072,511849.6193453962,217188.49009527962
YLLs (Years of Life Lost),Pakistan,Both,All ages,Rheumatoid arthritis,Number,2019,19223.25917822086,27230.36435248167,11925.924152241558
YLLs (Years of Life Lost),China,Both,All ages,Tuberculosis,Number,2019,1063204.778795598,1351172.889898258,859801.4792950472
YLLs (Years of Life Lost),India,Both,All ages,Rheumatoid arthritis,Number,2018,142494.64568433768,212718.0058433908,105172.54120240215
YLLs (Years of Life Lost),India,Both,All ages,Measles,Number,2018,1242485.2308063926,2706121.81402554,416510.66771009465
YLLs (Years of Life Lost),India,Both,All ages,Malaria,Number,2018,1307232.6421190172,3100292.1302491487,416833.27998149145
YLLs (Years of Life Lost),Ethiopia,Both,All ages,COVID-19,Number,2021,3291387.0629911255,3571430.535750014,3007539.023419984
YLLs (Years of Life Lost),Pakistan,Both,All ages,Rheumatoid arthritis,Number,2017,18200.040251563507,25315.500077714612,11318.024878162067
YLLs (Years of Life Lost),China,Both,All ages,Stroke,Number,2019,46299499.045100145,54362623.99399528,39292386.162228376
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Stroke,Number,2020,3672509.716704797,4513939.983671528,2977354.055422671
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Rheumatoid arthritis,Number,2020,13107.756180684275,19947.68889474434,8436.437798685569
YLLs (Years of Life Lost),India,Both,All ages,Asthma,Number,2018,4961184.916877545,7413590.264068169,3598440.8194227633
YLLs (Years of Life Lost),India,Both,All ages,COVID-19,Number,2018,0.0,0.0,0.0
YLLs (Years of Life Lost),Japan,Both,All ages,Rheumatoid arthritis,Number,2019,31650.81016948336,34476.13721311939,26855.422080582466
YLLs (Years of Life Lost),Japan,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Malaria,Number,2018,425492.3600353153,1137138.916622859,86308.29727980707
YLLs (Years of Life Lost),Egypt,Both,All ages,Acute hepatitis,Number,2020,87361.08856265193,153310.17949834242,33337.74979701229
YLLs (Years of Life Lost),Bangladesh,Both,All ages,COVID-19,Number,2021,3247409.7205824866,3936717.440130566,2784009.423052648
YLLs (Years of Life Lost),Japan,Both,All ages,Measles,Number,2021,1.147321397021963,2.0999680911544116,0.479414604092751
YLLs (Years of Life Lost),Japan,Both,All ages,Malaria,Number,2021,0.0,0.0,0.0
YLLs (Years of Life Lost),Pakistan,Both,All ages,Malaria,Number,2019,586311.6962480212,1677111.1891709405,37098.88027118587
YLLs (Years of Life Lost),China,Both,All ages,Measles,Number,2019,196.2756129000822,291.64819147952153,126.30218293599069
YLLs (Years of Life Lost),China,Both,All ages,Malaria,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),China,Both,All ages,Asthma,Number,2017,495137.4220893805,585921.7720681481,421846.59084955027
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Malaria,Number,2021,509733.18689373205,1217485.352074108,138665.22920281868
YLLs (Years of Life Lost),China,Both,All ages,Asthma,Number,2019,483150.87630233413,587715.1368430082,392728.86189377686
YLLs (Years of Life Lost),Japan,Both,All ages,Asthma,Number,2021,22773.800266475195,25174.17791015635,18606.725684951045
YLLs (Years of Life Lost),Japan,Both,All ages,Tuberculosis,Number,2020,45204.6205506758,49760.38153458971,36944.47359195471
YLLs (Years of Life Lost),Pakistan,Both,All ages,Malaria,Number,2018,513226.1192883887,1058513.6405785256,129557.51313455797
YLLs (Years of Life Lost),Egypt,Both,All ages,Tuberculosis,Number,2020,33118.47724952506,39364.87979240179,27793.209444286058
YLLs (Years of Life Lost),Japan,Both,All ages,Tuberculosis,Number,2021,46370.678995345406,51165.91200901368,37951.13112319817
YLLs (Years of Life Lost),Japan,Both,All ages,Stroke,Number,2021,1942343.9308364657,2125000.172812478,1626430.4611444776
YLLs (Years of Life Lost),Congo,Both,All ages,Tuberculosis,Number,2017,81725.3716561178,116903.75275481767,50543.32641160519
YLLs (Years of Life Lost),Bangladesh,Both,All ages,Diabetes mellitus,Number,2021,800851.8551578627,982018.8126779548,640958.5495914782
YLLs (Years of Life Lost),Japan,Both,All ages,Stroke,Number,2020,1885057.3278305198,2063654.334450811,1576520.2169800114
YLLs (Years of Life Lost),Congo,Both,All ages,Tuberculosis,Number,2019,78949.26667535142,118352.67495321983,48387.66952582915
YLLs (Years of Life Lost),Egypt,Both,All ages,Stroke,Number,2020,1712805.2574272112,1999517.6832179076,1484755.4905719792
YLLs (Years of Life Lost),Nigeria,Both,All ages,Rheumatoid arthritis,Number,2021,37.301051688549805,70.01426199215635,22.400192962005477
YLLs (Years of Life Lost),Egypt,Both,All ages,Rheumatoid arthritis,Number,2020,1118.2172937898579,1399.5035697267367,876.4508302430683
YLLs (Years of Life Lost),Congo,Both,All ages,Stroke,Number,2019,72533.86486866142,93316.58324432478,54244.51603780126
YLLs (Years of Life Lost),Nigeria,Both,All ages,Rheumatoid arthritis,Number,2018,38.99343953662105,69.2501361184029,22.93007022762391
YLLs (Years of Life Lost),India,Both,All ages,Acute hepatitis,Number,2021,1828493.7772964025,2725156.827592998,1272613.7258311256
YLLs (Years of Life Lost),Nigeria,Both,All ages,Acute hepatitis,Number,2018,242000.51858725518,373578.1726162889,128307.31584814074
YLLs (Years of Life Lost),Congo,Both,All ages,Stroke,Number,2017,68741.9643811595,88967.44987132253,51279.5896946675
YLLs (Years of Life Lost),India,Both,All ages,Diabetes mellitus,Number,2021,7741006.42517184,8654662.184316207,6785316.716567594
YLLs (Years of Life Lost),India,Both,All ages,Measles,Number,2021,97948.4514201792,181347.02898349808,47456.39210546569
YLLs (Years of Life Lost),India,Both,All ages,Malaria,Number,2021,1085124.4433396456,4108440.606557707,0.0
YLLs (Years of Life Lost),India,Both,All ages,Asthma,Number,2021,4802274.895254485,7158356.746794415,3500284.694474894
YLLs (Years of Life Lost),Nigeria,Both,All ages,Diabetes mellitus,Number,2018,698824.0012104239,866757.2215022527,550851.9068488368
YLLs (Years of Life Lost),Japan,Both,All ages,COVID-19,Number,2021,206425.10283096848,252321.73611544975,172984.90612108464
YLLs (Years of Life Lost),China,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Measles,Number,2019,22212.98867735603,50905.55567232996,6591.620294210124
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Malaria,Number,2019,961.6960044914201,1715.2991017624504,436.7608040811547
YLLs (Years of Life Lost),China,Both,All ages,COVID-19,Number,2017,0.0,0.0,0.0
YLLs (Years of Life Lost),India,Both,All ages,COVID-19,Number,2021,42831154.336569265,44629056.93912104,40651044.3512287
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Asthma,Number,2019,153429.30078840192,195123.25494422275,113878.71544047762
YLLs (Years of Life Lost),Nigeria,Both,All ages,Tuberculosis,Number,2021,2181732.597326881,2946511.445361946,1422683.8303883388
YLLs (Years of Life Lost),India,Both,All ages,Acute hepatitis,Number,2020,1971416.0868549629,2838607.3640383743,1407215.7122180988
YLLs (Years of Life Lost),India,Both,All ages,Rheumatoid arthritis,Number,2021,145862.38507534537,216332.46229102058,107123.38355252374
YLLs (Years of Life Lost),Nigeria,Both,All ages,Measles,Number,2021,516751.89709659474,897420.9051313808,251675.61851759616
YLLs (Years of Life Lost),India,Both,All ages,Diabetes mellitus,Number,2020,7659249.807047941,8386861.96341411,6889795.83878935
YLLs (Years of Life Lost),Indonesia,Both,All ages,Measles,Number,2020,35202.72520185353,71250.45220405862,15194.53216089571
YLLs (Years of Life Lost),Indonesia,Both,All ages,Malaria,Number,2020,60162.71934463806,265574.60435173655,5200.741741812448
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Tuberculosis,Number,2021,525281.8503994705,719209.3956598977,399649.2108114987
YLLs (Years of Life Lost),Japan,Both,All ages,Rheumatoid arthritis,Number,2021,32047.603811343986,35195.08856321976,27209.006843452018
YLLs (Years of Life Lost),Viet Nam,Both,All ages,Stroke,Number,2021,3526858.804035649,4208226.133987664,2866591.8945954056
YLLs (Years of Life Lost),China,Both,All ages,Rheumatoid arthritis,Number,2019,194763.10867118675,237952.9345096043,140221.82880747717
YLLs (Years of Life Lost),Indonesia,Both,All ages,Asthma,Number,2020,815020.7265132772,1040621.2356693762,668214.1682709204
YLLs (Years of Life Lost),Viet Nam,Both,All ages,COVID-19,Number,2019,0.0,0.0,0.0
YLLs (Years of Life Lost),Indonesia,Both,All ages,COVID-19,Number,2020,2550696.2024954194,5231356.816563771,837287.953729666
YLLs (Years of Life Lost),Nigeria,Both,All ages,Stroke,Number,2021,1806648.5037805608,2330785.2678746325,1428569.6217636429
YLLs (Years of Life Lost),China,Both,All ages,Tuberculosis,Number,2021,995261.4865974088,1324201.9795125853,770831.5229606626
YLLs (Years of Life Lost),China,Both,All ages,Stroke,Number,2021,48100834.41035417,57089480.23076755,40071615.05956005
YLLs (Years of Life Lost),Pakistan,Both,All ages,Malaria,Number,2021,608140.1164957838,1744146.343210156,32772.39244519644
YLLs (Years of Life Lost),Ethiopia,Both,All ages,Rheumatoid arthritis,Number,2020,189.54467027434063,1989.4010111714792,58.39505301431004
YLLs (Years of Life Lost),China,Both,All ages,Rheumatoid arthritis,Number,2017,189659.63994321815,228012.18443275208,139277.01776226526
YLLs (Years of Life Lost),Japan,Both,All ages,Measles,Number,2020,2.8645666037897266,4.743867027831149,1.493397059980369
YLLs (Years of Life Lost),Japan,Both,All ages,Malaria,Number,2020,0.0,0.0,0.0
YLLs (Years of Life Lost),Nigeria,Both,All ages,Asthma,Number,2021,210806.81631122375,284668.41839921504,157762.7740043647
YLLs (Years of Life Lost),Japan,Both,All ages,Asthma,Number,2020,22099.287772976055,24321.588102439942,18082.430228441626
YLLs (Years of Life Lost),Nigeria,Both,All ages,COVID-19,Number,2021,3836958.5538426214,4325562.317348159,3438773.4348147595
YLLs (Years of Life Lost),Nigeria,Both,All ages,Tuberculosis,Number,2018,2518423.995074053,3283808.2382180253,1755615.0882650863
YLLs (Years of Life Lost),Pakistan,Both,All ages,Tuberculosis,Number,2021,2755769.202888789,3410129.5515115084,2028082.1369475797
